"x1","x2","x3"
5.7124997433015e-06,5.54087649392029e-06,5.30789246740723e-06
4.78606886357505e-06,4.7976094197466e-06,5.935429226132e-06
5.09009430183698e-06,4.94870862937797e-06,5.77983698395215e-06
5.37810977356667e-06,4.74585753364158e-06,5.61098564526552e-06
5.14979506624475e-06,4.77654295456582e-06,5.7500758370841e-06
5.43259676163976e-06,5.15969317660617e-06,4.47240564427867e-06
5.32488930225489e-06,5.66129118517601e-06,5.31895773587264e-06
5.27867153339062e-06,5.18024510728777e-06,5.53965543715584e-06
4.82262948399126e-06,4.47740465306656e-06,5.14983184728215e-06
4.92624776979543e-06,5.26851410260156e-06,5.63369308076132e-06
4.61770767085401e-06,5.36156384363651e-06,5.37512751970553e-06
5.64295759882889e-06,5.50500057726774e-06,5.01355214869324e-06
6.02543203322055e-06,4.75787443589753e-06,4.65834625536983e-06
5.35893914321768e-06,4.8886938629071e-06,4.78855443580035e-06
4.5570943976265e-06,5.48456600782731e-06,5.15205831668255e-06
4.83201322601312e-06,5.57327599674164e-06,5.37271867198259e-06
4.69372322514963e-06,5.65206744910408e-06,5.21198659555868e-06
4.29789013208608e-06,5.26604291110974e-06,5.48492968362387e-06
4.63820094981596e-06,5.86555523697513e-06,5.55345300421303e-06
5.33768111835108e-06,5.27631274356024e-06,5.13759122027417e-06
4.75691331152227e-06,4.74194999032431e-06,5.2520374659271e-06
5.15621200931948e-06,5.09214442291492e-06,5.165823457213e-06
5.0453135152914e-06,5.31790302594844e-06,5.02810131173184e-06
5.10464101278676e-06,5.84171219697154e-06,4.87209479307456e-06
5.43324316044402e-06,5.05932013897735e-06,4.96125448593439e-06
4.25853892415837e-06,5.22615500309692e-06,5.13636243514662e-06
5.35911193067273e-06,4.98605827675428e-06,6.07817393585505e-06
5.03463316242252e-06,4.70865972073293e-06,5.48934956858857e-06
4.73423108975506e-06,5.4720041375233e-06,5.826175935425e-06
5.27563072610313e-06,4.89103271049761e-06,6.01480845932949e-06
5.14453286519716e-06,4.33269497751552e-06,5.21176350470395e-06
4.41368459343316e-06,5.14875611933523e-06,5.07963186932142e-06
4.93638804075738e-06,4.96521374568597e-06,4.84549016065594e-06
4.60187271011457e-06,5.02089807219509e-06,4.89349524591035e-06
5.23083588508869e-06,5.16671460608941e-06,5.15865700662403e-06
4.95441582919012e-06,5.76742574393634e-06,4.90039876015186e-06
5.81734992224426e-06,5.12511450647512e-06,4.91234649979167e-06
4.75153345876922e-06,5.33949614075528e-06,5.55597568875284e-06
5.27958269287696e-06,4.49520939197951e-06,5.16636476766523e-06
5.95301742025734e-06,4.85932523832851e-06,5.07788427829764e-06
